elapsed-r	errors-r	ops/sec(inst)-r	ops/sec(cum)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	elapsed-w	errors-w	ops/sec(inst)-w	ops/sec(cum)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w
626.0	0.0	8490.1	8018.3	5.5	14.2	21.0	44.0	626.0	0.0	447.1	422.1	7.1	15.7	21.0	30.4
627.0	0.0	8172.1	8018.6	5.5	15.2	23.1	52.4	627.0	0.0	438.1	422.1	6.8	15.2	27.3	46.1
628.0	0.0	7640.7	8018.0	5.5	17.8	32.5	75.5	628.0	0.0	407.6	422.1	7.1	17.8	26.2	39.8
629.0	0.0	7831.6	8017.7	5.5	15.7	28.3	71.3	629.0	0.0	450.1	422.1	7.1	24.1	65.0	83.9
630.0	0.0	8386.9	8018.3	5.5	14.7	23.1	60.8	630.0	0.0	423.4	422.1	6.6	17.8	33.6	44.0
631.0	0.0	7962.9	8018.2	5.5	15.7	26.2	41.9	631.0	0.0	447.8	422.2	7.3	16.8	27.3	31.5
632.0	0.0	8229.6	8018.5	5.5	15.2	24.1	52.4	632.0	0.0	449.0	422.2	7.1	17.8	32.5	50.3
633.0	0.0	8477.6	8019.2	5.2	13.6	23.1	46.1	633.0	0.0	484.3	422.3	7.1	15.7	27.3	37.7
634.0	0.0	8551.4	8020.1	5.5	12.6	23.1	44.0	634.0	0.0	420.9	422.3	6.8	15.2	29.4	48.2
635.0	0.0	8479.5	8020.8	5.2	13.6	24.1	48.2	635.0	0.0	440.8	422.3	6.3	14.7	24.1	46.1
636.0	0.0	8411.5	8021.4	5.5	13.6	24.1	44.0	636.0	0.0	459.9	422.4	6.8	14.7	23.1	37.7
637.0	0.0	8263.7	8021.8	5.5	15.7	25.2	71.3	637.0	0.0	404.0	422.4	7.1	18.9	28.3	46.1
638.0	0.0	7584.3	8021.1	5.5	17.8	31.5	92.3	638.0	0.0	385.0	422.3	7.3	21.0	35.7	41.9
639.0	0.0	7973.4	8021.0	5.5	15.7	24.1	41.9	639.0	0.0	438.9	422.3	7.1	18.9	27.3	48.2
640.0	0.0	8465.3	8021.7	5.5	14.2	23.1	39.8	640.0	0.0	463.1	422.4	6.8	13.1	19.9	27.3
641.0	0.0	8517.3	8022.5	5.2	13.6	22.0	39.8	641.0	0.0	426.0	422.4	6.3	16.3	22.0	31.5
642.0	0.0	8521.6	8023.3	5.2	14.2	22.0	39.8	642.0	0.0	417.2	422.4	7.1	16.8	26.2	31.5
643.0	0.0	8143.6	8023.5	5.5	14.7	23.1	58.7	643.0	0.0	438.6	422.4	6.8	16.8	23.1	50.3
644.0	0.0	8227.9	8023.8	5.5	14.7	24.1	46.1	644.0	0.0	456.3	422.5	7.3	17.8	28.3	39.8
645.0	0.0	8523.8	8024.6	5.5	13.6	23.1	48.2	645.0	0.0	411.1	422.5	6.8	15.7	19.9	24.1
646.0	0.0	8099.2	8024.7	5.2	15.7	26.2	50.3	646.0	0.0	410.8	422.5	7.1	19.9	35.7	44.0
647.0	0.0	8490.3	8025.4	5.5	13.6	22.0	37.7	647.0	0.0	428.3	422.5	6.8	16.3	23.1	29.4
648.0	0.0	8894.8	8026.7	5.2	12.1	19.9	35.7	648.0	0.0	464.7	422.5	7.3	14.2	25.2	35.7
649.0	0.0	8386.9	8027.3	5.5	14.7	23.1	39.8	649.0	0.0	438.1	422.5	7.1	19.9	27.3	29.4
650.0	0.0	8303.7	8027.7	5.5	14.7	23.1	35.7	650.0	0.0	460.1	422.6	6.8	17.8	28.3	41.9
651.0	0.0	8504.3	8028.5	5.5	14.2	21.0	41.9	651.0	0.0	420.4	422.6	6.8	16.8	26.2	35.7
652.0	0.0	8370.7	8029.0	5.5	14.2	23.1	44.0	652.0	0.0	426.3	422.6	6.8	15.2	23.1	35.7
653.0	0.0	8284.6	8029.4	5.5	14.7	24.1	37.7	653.0	0.0	424.3	422.6	6.6	16.8	26.2	30.4
654.0	0.0	8204.5	8029.6	5.5	14.7	22.0	33.6	654.0	0.0	469.2	422.7	7.3	16.8	22.0	27.3
655.0	0.0	8444.5	8030.3	5.2	14.7	23.1	44.0	655.0	0.0	446.6	422.7	6.6	16.8	27.3	35.7
656.0	0.0	8084.4	8030.3	5.5	15.7	27.3	46.1	656.0	0.0	440.3	422.7	7.1	17.8	28.3	44.0
657.0	0.0	8510.5	8031.1	5.5	13.6	22.0	37.7	657.0	0.0	453.1	422.8	7.1	14.7	25.2	32.5
658.0	0.0	8832.8	8032.3	5.2	13.1	23.1	44.0	658.0	0.0	418.5	422.8	6.3	12.6	18.9	28.3
659.0	0.0	8570.4	8033.1	5.2	13.6	21.0	44.0	659.0	0.0	482.2	422.9	7.3	14.2	21.0	33.6
660.0	0.0	8396.5	8033.7	5.2	14.2	22.0	39.8	660.0	0.0	456.1	422.9	6.8	14.7	24.1	35.7
661.0	0.0	8126.6	8033.8	5.5	14.7	28.3	60.8	661.0	0.0	412.0	422.9	6.8	15.2	28.3	35.7
662.0	0.0	8530.5	8034.5	5.5	13.1	21.0	33.6	662.0	0.0	420.1	422.9	6.8	16.3	27.3	28.3
663.0	0.0	8519.5	8035.3	5.2	14.7	23.1	48.2	663.0	0.0	425.5	422.9	6.3	18.9	27.3	33.6
664.0	0.0	8406.4	8035.8	5.2	14.7	23.1	37.7	664.0	0.0	444.4	422.9	6.6	15.2	23.1	32.5
665.0	0.0	8353.3	8036.3	5.5	14.2	22.0	39.8	665.0	0.0	415.9	422.9	7.3	17.8	23.1	25.2
666.0	0.0	7897.5	8036.1	5.2	16.3	30.4	71.3	666.0	0.0	393.1	422.9	7.3	14.2	25.2	35.7
667.0	0.0	8568.9	8036.9	5.5	13.1	22.0	44.0	667.0	0.0	439.7	422.9	7.3	15.2	24.1	35.7
668.0	0.0	8576.7	8037.7	5.2	13.1	22.0	46.1	668.0	0.0	452.4	423.0	7.1	15.7	25.2	39.8
669.0	0.0	8372.6	8038.2	5.5	14.2	25.2	50.3	669.0	0.0	449.3	423.0	7.3	15.7	28.3	41.9
670.0	0.0	8502.1	8038.9	5.2	14.2	23.1	44.0	670.0	0.0	433.8	423.0	6.6	14.2	22.0	30.4
671.0	0.0	8469.8	8039.5	5.5	13.6	22.0	39.8	671.0	0.0	417.9	423.0	7.1	18.9	26.2	33.6
672.0	0.0	8385.8	8040.1	5.5	14.2	22.0	48.2	672.0	0.0	477.8	423.1	6.8	17.8	26.2	29.4
673.0	0.0	8447.5	8040.7	5.5	14.2	22.0	39.8	673.0	0.0	451.4	423.1	6.6	15.2	23.1	30.4
674.0	0.0	8293.3	8041.0	5.5	15.2	24.1	46.1	674.0	0.0	389.9	423.1	6.8	19.9	28.3	37.7
675.0	0.0	7887.7	8040.8	5.5	15.2	26.2	62.9	675.0	0.0	415.1	423.1	6.8	17.8	29.4	41.9
676.0	0.0	8328.4	8041.2	5.5	15.2	24.1	60.8	676.0	0.0	404.7	423.0	6.3	15.7	24.1	29.4
677.0	0.0	8350.9	8041.7	5.2	14.7	23.1	41.9	677.0	0.0	401.1	423.0	6.8	15.2	24.1	27.3
678.0	0.0	8742.6	8042.7	5.2	13.1	22.0	44.0	678.0	0.0	448.0	423.0	6.6	15.7	26.2	41.9
679.0	0.0	8381.3	8043.2	5.5	14.7	22.0	48.2	679.0	0.0	443.9	423.1	6.6	16.3	25.2	35.7
680.0	0.0	8284.9	8043.6	5.2	14.7	24.1	50.3	680.0	0.0	429.0	423.1	7.6	16.8	24.1	30.4
681.0	0.0	8434.9	8044.2	5.2	14.2	25.2	54.5	681.0	0.0	430.0	423.1	7.1	15.7	25.2	46.1
682.0	0.0	8091.4	8044.2	5.5	14.7	25.2	71.3	682.0	0.0	425.2	423.1	6.6	15.7	24.1	41.9
683.0	0.0	8289.2	8044.6	5.5	14.7	23.1	54.5	683.0	0.0	431.8	423.1	6.8	17.8	28.3	32.5
684.0	0.0	8299.2	8045.0	5.2	15.2	24.1	46.1	684.0	0.0	442.3	423.1	6.6	15.7	26.2	31.5
685.0	0.0	8064.7	8045.0	5.5	14.7	24.1	44.0	685.0	0.0	450.4	423.2	7.1	15.7	24.1	28.3
686.0	0.0	8525.6	8045.7	5.2	14.2	23.1	37.7	686.0	0.0	459.4	423.2	6.6	19.9	27.3	39.8
687.0	0.0	8536.8	8046.4	5.2	13.1	26.2	46.1	687.0	0.0	447.7	423.3	6.6	12.1	32.5	39.8
688.0	0.0	8452.1	8047.0	5.2	14.2	23.1	48.2	688.0	0.0	461.7	423.3	7.1	15.7	35.7	48.2
689.0	0.0	8474.3	8047.6	5.2	14.7	23.1	37.7	689.0	0.0	424.4	423.3	6.3	13.1	23.1	32.5
690.0	0.0	8323.6	8048.0	5.2	14.7	24.1	44.0	690.0	0.0	447.1	423.4	6.6	15.7	28.3	30.4
691.0	0.0	8277.5	8048.3	5.2	14.7	24.1	44.0	691.0	0.0	436.7	423.4	7.1	18.9	28.3	37.7
692.0	0.0	8504.3	8049.0	5.2	14.2	25.2	52.4	692.0	0.0	465.2	423.4	6.8	15.7	23.1	29.4
693.0	0.0	8512.1	8049.7	5.5	14.2	22.0	39.8	693.0	0.0	422.8	423.4	7.1	15.7	25.2	37.7
694.0	0.0	8243.3	8050.0	5.5	14.7	25.2	44.0	694.0	0.0	445.3	423.5	7.3	16.8	24.1	33.6
695.0	0.0	7937.1	8049.8	5.5	15.2	26.2	56.6	695.0	0.0	422.8	423.5	7.3	19.9	30.4	37.7
696.0	0.0	8619.0	8050.6	5.2	13.1	23.1	54.5	696.0	0.0	425.2	423.5	7.1	13.6	26.2	44.0
697.0	0.0	8469.5	8051.2	5.2	14.7	23.1	46.1	697.0	0.0	404.7	423.4	7.1	14.7	21.0	29.4
698.0	0.0	8442.9	8051.8	5.2	14.2	22.0	44.0	698.0	0.0	432.3	423.5	6.6	16.8	28.3	35.7
699.0	0.0	8343.8	8052.2	5.2	15.2	27.3	44.0	699.0	0.0	420.6	423.5	7.1	17.8	24.1	39.8
700.0	0.0	7995.9	8052.1	5.5	15.7	25.2	41.9	700.0	0.0	455.4	423.5	6.6	16.8	29.4	37.7
701.0	0.0	8039.9	8052.1	5.5	16.3	24.1	37.7	701.0	0.0	447.9	423.5	6.3	17.8	24.1	33.6
702.0	0.0	8119.4	8052.2	5.5	15.7	26.2	62.9	702.0	0.0	461.4	423.6	6.6	15.7	24.1	28.3
703.0	0.0	8297.8	8052.5	5.5	14.7	24.1	39.8	703.0	0.0	430.1	423.6	6.8	17.8	27.3	29.4
704.0	0.0	8376.3	8053.0	5.5	14.7	22.0	39.8	704.0	0.0	432.4	423.6	7.3	16.3	24.1	39.8
705.0	0.0	8424.7	8053.5	5.2	14.7	26.2	44.0	705.0	0.0	428.0	423.6	6.8	13.6	19.9	46.1
706.0	0.0	8415.3	8054.0	5.2	14.2	24.1	44.0	706.0	0.0	470.0	423.7	6.8	18.9	30.4	33.6
707.0	0.0	8407.5	8054.5	5.5	14.2	23.1	60.8	707.0	0.0	459.1	423.7	6.8	16.3	25.2	39.8
708.0	0.0	8223.6	8054.8	5.2	15.2	25.2	50.3	708.0	0.0	449.1	423.8	7.3	19.9	29.4	32.5
709.0	0.0	8407.0	8055.3	5.5	14.2	22.0	41.9	709.0	0.0	427.8	423.8	7.1	17.8	23.1	35.7
710.0	0.0	8332.2	8055.7	5.2	14.7	24.1	48.2	710.0	0.0	444.1	423.8	6.6	14.2	23.1	30.4
711.0	0.0	8487.5	8056.3	5.2	14.2	23.1	39.8	711.0	0.0	483.5	423.9	6.8	15.7	24.1	29.4
712.0	0.0	8327.9	8056.7	5.2	15.2	24.1	41.9	712.0	0.0	440.7	423.9	6.6	21.0	37.7	41.9
713.0	0.0	8724.5	8057.6	5.2	12.6	22.0	35.7	713.0	0.0	473.7	424.0	7.1	17.8	26.2	33.6
714.0	0.0	8428.6	8058.1	5.2	14.7	24.1	46.1	714.0	0.0	446.4	424.0	6.8	18.9	32.5	37.7
715.0	0.0	8108.5	8058.2	5.5	15.7	25.2	67.1	715.0	0.0	405.7	424.0	7.3	18.9	25.2	41.9
716.0	0.0	8529.9	8058.8	5.5	14.2	21.0	37.7	716.0	0.0	429.9	424.0	7.1	16.3	24.1	32.5
717.0	0.0	8174.5	8059.0	5.5	15.2	24.1	50.3	717.0	0.0	447.0	424.0	6.8	14.7	23.1	31.5
718.0	0.0	8551.8	8059.7	5.5	14.2	22.0	50.3	718.0	0.0	415.9	424.0	6.3	14.2	23.1	31.5
719.0	0.0	8425.8	8060.2	5.5	14.2	23.1	46.1	719.0	0.0	464.3	424.1	7.1	16.3	27.3	35.7
720.0	0.0	7920.2	8060.0	5.5	16.3	27.3	71.3	720.0	0.0	400.7	424.0	7.3	19.9	28.3	41.9
721.0	0.0	8183.1	8060.2	5.5	15.2	25.2	52.4	721.0	0.0	413.2	424.0	7.6	16.8	28.3	33.6
722.0	0.0	8302.7	8060.5	5.2	15.2	25.2	48.2	722.0	0.0	427.6	424.0	6.6	16.3	31.5	50.3
723.0	0.0	8518.4	8061.1	5.2	13.1	23.1	46.1	723.0	0.0	451.5	424.1	7.3	17.8	26.2	31.5
724.0	0.0	8366.3	8061.6	5.5	14.7	23.1	39.8	724.0	0.0	450.5	424.1	6.6	17.8	28.3	35.7
725.0	0.0	8073.1	8061.6	5.5	15.7	25.2	50.3	725.0	0.0	444.2	424.1	7.1	19.9	35.7	39.8
726.0	0.0	8330.8	8061.9	5.5	14.7	23.1	41.9	726.0	0.0	431.8	424.1	7.3	14.7	23.1	29.4
727.0	0.0	8533.0	8062.6	5.2	13.6	21.0	41.9	727.0	0.0	466.5	424.2	7.1	15.2	25.2	29.4
728.0	0.0	8324.9	8063.0	5.2	15.2	23.1	46.1	728.0	0.0	462.9	424.2	6.6	15.2	23.1	39.8
729.0	0.0	8181.1	8063.1	5.5	14.7	25.2	48.2	729.0	0.0	438.7	424.3	6.8	18.9	33.6	39.8
730.0	0.0	8290.0	8063.4	5.2	15.2	26.2	56.6	730.0	0.0	446.9	424.3	7.1	18.9	23.1	35.7
731.0	0.0	8542.9	8064.1	5.2	14.2	23.1	39.8	731.0	0.0	440.2	424.3	7.1	14.7	29.4	31.5
732.0	0.0	8329.1	8064.5	5.2	14.2	26.2	60.8	732.0	0.0	428.3	424.3	7.3	17.8	31.5	35.7
733.0	0.0	8487.0	8065.0	5.2	13.6	24.1	67.1	733.0	0.0	432.4	424.3	6.8	14.2	27.3	56.6
734.0	0.0	8212.9	8065.2	5.5	15.2	24.1	35.7	734.0	0.0	426.6	424.3	6.6	17.8	24.1	29.4
735.0	0.0	7960.8	8065.1	5.5	15.7	26.2	52.4	735.0	0.0	442.0	424.4	7.3	18.9	30.4	37.7
736.0	0.0	8339.3	8065.5	5.2	14.7	22.0	48.2	736.0	0.0	445.4	424.4	7.3	16.3	27.3	37.7
737.0	0.0	8247.4	8065.7	5.2	14.2	26.2	71.3	737.0	0.0	452.4	424.4	6.8	14.7	23.1	46.1
738.0	0.0	7824.9	8065.4	5.2	17.8	30.4	83.9	738.0	0.0	395.2	424.4	6.6	19.9	27.3	44.0
739.0	0.0	8570.2	8066.1	5.2	13.6	22.0	37.7	739.0	0.0	440.3	424.4	7.1	17.8	25.2	35.7
740.0	0.0	8262.6	8066.3	5.2	14.7	23.1	39.8	740.0	0.0	437.6	424.4	6.8	17.8	25.2	35.7
741.0	0.0	8418.3	8066.8	5.5	13.6	23.1	39.8	741.0	0.0	443.1	424.5	6.8	16.8	26.2	33.6
742.0	0.0	8678.4	8067.6	5.2	13.1	23.1	52.4	742.0	0.0	434.7	424.5	6.8	16.3	28.3	50.3
743.0	0.0	8145.6	8067.7	5.5	15.2	25.2	39.8	743.0	0.0	430.2	424.5	7.1	16.8	30.4	33.6
744.0	0.0	8496.4	8068.3	5.5	14.2	23.1	52.4	744.0	0.0	370.7	424.4	6.8	16.8	25.2	33.6
745.0	0.0	8328.6	8068.7	5.5	14.7	22.0	37.7	745.0	0.0	401.0	424.4	6.6	17.8	25.2	32.5
746.0	0.0	8355.6	8069.0	5.5	14.2	23.1	41.9	746.0	0.0	424.9	424.4	7.3	18.9	27.3	31.5
747.0	0.0	8525.2	8069.6	5.5	13.1	22.0	39.8	747.0	0.0	457.2	424.4	6.3	15.7	25.2	30.4
748.0	0.0	8265.7	8069.9	5.2	15.2	24.1	44.0	748.0	0.0	459.8	424.5	6.3	16.3	25.2	29.4
749.0	0.0	8011.2	8069.8	5.5	15.2	26.2	48.2	749.0	0.0	431.8	424.5	7.1	22.0	27.3	33.6
750.0	0.0	8169.2	8070.0	5.5	15.2	23.1	41.9	750.0	0.0	429.6	424.5	7.3	22.0	29.4	35.7
751.0	0.0	8375.3	8070.4	5.2	15.2	24.1	56.6	751.0	0.0	402.7	424.5	6.6	19.9	31.5	35.7
752.0	0.0	8711.1	8071.2	5.2	13.1	22.0	50.3	752.0	0.0	459.1	424.5	6.6	13.1	19.9	31.5
753.0	0.0	8445.4	8071.7	5.2	14.7	23.1	37.7	753.0	0.0	440.4	424.5	6.3	15.2	24.1	31.5
754.0	0.0	8460.2	8072.2	5.5	14.7	24.1	41.9	754.0	0.0	431.7	424.5	6.3	16.8	26.2	30.4
755.0	0.0	8371.3	8072.6	5.5	14.2	21.0	37.7	755.0	0.0	462.1	424.6	7.1	17.8	22.0	35.7
756.0	0.0	8392.5	8073.1	5.5	14.2	21.0	37.7	756.0	0.0	458.9	424.6	6.8	17.8	24.1	25.2
757.0	0.0	8389.6	8073.5	5.5	14.2	23.1	33.6	757.0	0.0	430.1	424.6	7.1	15.7	25.2	28.3
758.0	0.0	8242.0	8073.7	5.5	14.7	23.1	48.2	758.0	0.0	439.9	424.7	7.1	16.8	29.4	35.7
759.0	0.0	8217.4	8073.9	5.5	15.2	24.1	44.0	759.0	0.0	441.2	424.7	6.6	16.3	24.1	30.4
760.0	0.0	8465.2	8074.4	5.5	14.2	23.1	39.8	760.0	0.0	449.3	424.7	6.6	15.2	25.2	32.5
761.0	0.0	8304.7	8074.7	5.5	14.2	23.1	44.0	761.0	0.0	447.5	424.7	7.1	15.7	26.2	35.7
762.0	0.0	8366.6	8075.1	5.5	14.2	22.0	37.7	762.0	0.0	420.7	424.7	7.1	15.7	21.0	28.3
763.0	0.0	8357.9	8075.5	5.5	14.7	24.1	39.8	763.0	0.0	432.4	424.7	7.1	15.7	24.1	39.8
764.0	0.0	8454.1	8076.0	5.5	14.2	23.1	37.7	764.0	0.0	440.5	424.8	7.1	14.2	25.2	39.8
765.0	0.0	7783.7	8075.6	5.5	17.8	28.3	83.9	765.0	0.0	399.1	424.7	7.1	21.0	32.5	37.7
766.0	0.0	8644.7	8076.3	5.2	13.6	23.1	48.2	766.0	0.0	456.3	424.8	6.8	13.6	22.0	39.8
767.0	0.0	8325.9	8076.6	5.2	15.2	24.1	46.1	767.0	0.0	419.0	424.8	6.6	18.9	28.3	44.0
768.0	0.0	8383.2	8077.0	5.5	14.7	25.2	44.0	768.0	0.0	407.0	424.7	7.1	18.9	25.2	30.4
769.0	0.0	8493.2	8077.6	5.5	14.2	21.0	39.8	769.0	0.0	471.0	424.8	7.3	16.3	24.1	32.5
770.0	0.0	7988.4	8077.5	5.5	15.2	29.4	75.5	770.0	0.0	457.0	424.8	7.3	17.8	39.8	65.0
771.0	0.0	8169.8	8077.6	5.5	15.7	26.2	54.5	771.0	0.0	418.0	424.8	6.8	16.3	29.4	37.7
772.0	0.0	8405.2	8078.0	5.5	14.2	23.1	46.1	772.0	0.0	437.6	424.8	7.1	14.7	25.2	33.6
773.0	0.0	8548.5	8078.6	5.2	13.6	24.1	41.9	773.0	0.0	464.2	424.9	6.3	14.2	28.3	46.1
774.0	0.0	7722.4	8078.2	5.5	16.8	33.6	62.9	774.0	0.0	402.1	424.9	7.3	18.9	33.6	50.3
775.0	0.0	8456.3	8078.6	5.5	13.6	21.0	35.7	775.0	0.0	445.1	424.9	7.1	13.6	22.0	31.5
776.0	0.0	8019.2	8078.6	5.2	15.7	29.4	60.8	776.0	0.0	436.4	424.9	7.1	16.3	32.5	46.1
777.0	0.0	8495.6	8079.1	5.2	14.2	22.0	33.6	777.0	0.0	479.3	425.0	7.1	16.3	24.1	35.7
778.0	0.0	8617.6	8079.8	5.5	13.1	21.0	37.7	778.0	0.0	441.3	425.0	6.8	13.1	25.2	27.3
779.0	0.0	8681.3	8080.6	5.2	13.6	21.0	44.0	779.0	0.0	446.7	425.0	6.8	15.7	24.1	28.3
780.0	0.0	8303.1	8080.8	5.2	15.2	23.1	62.9	780.0	0.0	437.2	425.0	6.6	19.9	24.1	30.4
781.0	0.0	8208.8	8081.0	5.2	15.2	29.4	67.1	781.0	0.0	451.1	425.1	6.8	14.7	24.1	46.1
782.0	0.0	8545.3	8081.6	5.5	12.6	22.0	52.4	782.0	0.0	519.1	425.2	7.3	13.6	24.1	30.4
783.0	0.0	8512.9	8082.2	5.2	14.2	24.1	41.9	783.0	0.0	456.8	425.2	6.6	15.7	22.0	33.6
784.0	0.0	8225.0	8082.3	5.2	15.7	28.3	79.7	784.0	0.0	396.0	425.2	6.6	16.3	27.3	39.8
785.0	0.0	8133.5	8082.4	5.5	15.7	26.2	41.9	785.0	0.0	426.9	425.2	7.1	18.9	24.1	28.3
786.0	0.0	8457.4	8082.9	5.2	14.2	23.1	50.3	786.0	0.0	450.3	425.2	7.3	16.8	26.2	37.7
787.0	0.0	8745.2	8083.7	5.2	13.1	23.1	41.9	787.0	0.0	450.4	425.3	6.8	13.6	22.0	28.3
788.0	0.0	8219.1	8083.9	5.5	14.7	23.1	44.0	788.0	0.0	447.3	425.3	7.3	16.3	23.1	29.4
789.0	0.0	8215.2	8084.1	5.2	15.2	25.2	46.1	789.0	0.0	467.2	425.3	7.3	19.9	27.3	35.7
790.0	0.0	8418.1	8084.5	5.5	13.6	24.1	41.9	790.0	0.0	439.9	425.4	6.8	15.2	26.2	30.4
791.0	0.0	8492.5	8085.0	5.2	13.6	24.1	52.4	791.0	0.0	445.5	425.4	7.1	17.8	31.5	46.1
792.0	0.0	8333.2	8085.3	5.5	14.7	24.1	41.9	792.0	0.0	437.3	425.4	7.1	16.3	24.1	39.8
793.0	0.0	8537.1	8085.9	5.2	13.6	22.0	46.1	793.0	0.0	426.3	425.4	6.8	16.3	29.4	32.5
794.0	0.0	8388.9	8086.3	5.5	14.7	23.1	35.7	794.0	0.0	427.8	425.4	6.8	16.8	23.1	29.4
795.0	0.0	8434.9	8086.7	5.2	14.7	23.1	50.3	795.0	0.0	432.3	425.4	6.8	16.8	31.5	35.7
796.0	0.0	8372.7	8087.1	5.5	14.7	24.1	48.2	796.0	0.0	442.0	425.4	6.8	16.8	33.6	41.9
797.0	0.0	8410.8	8087.5	5.5	14.2	22.0	39.8	797.0	0.0	453.0	425.5	6.8	15.2	23.1	30.4
798.0	0.0	8287.3	8087.7	5.5	15.2	23.1	41.9	798.0	0.0	455.4	425.5	6.8	15.2	24.1	30.4
799.0	0.0	8556.1	8088.3	5.2	13.6	22.0	35.7	799.0	0.0	442.2	425.5	6.6	17.8	25.2	31.5
800.0	0.0	8180.6	8088.4	5.2	15.7	28.3	58.7	800.0	0.0	444.3	425.6	7.1	18.9	35.7	46.1
801.0	0.0	8476.3	8088.9	5.5	14.7	22.0	41.9	801.0	0.0	404.6	425.5	7.1	16.3	26.2	30.4
802.0	0.0	8376.6	8089.3	5.2	14.2	25.2	56.6	802.0	0.0	456.4	425.6	6.6	14.7	25.2	30.4
803.0	0.0	8334.7	8089.6	5.5	14.7	23.1	41.9	803.0	0.0	465.0	425.6	6.8	17.8	23.1	35.7
804.0	0.0	8450.5	8090.0	5.5	13.6	22.0	46.1	804.0	0.0	423.0	425.6	7.3	13.1	26.2	35.7
805.0	0.0	8088.2	8090.1	5.5	15.2	25.2	50.3	805.0	0.0	448.5	425.6	7.3	18.9	27.3	44.0
806.0	0.0	8351.4	8090.3	5.2	14.7	25.2	46.1	806.0	0.0	447.3	425.7	6.6	15.2	25.2	37.7
807.0	0.0	8186.4	8090.5	5.2	15.2	24.1	58.7	807.0	0.0	442.8	425.7	6.8	16.8	27.3	33.6
808.0	0.0	8518.7	8091.0	5.5	13.6	21.0	37.7	808.0	0.0	476.3	425.8	6.8	16.3	29.4	37.7
809.0	0.0	8665.1	8091.7	5.2	12.6	22.0	48.2	809.0	0.0	468.3	425.8	7.1	13.6	26.2	33.6
810.0	0.0	8282.3	8091.9	5.5	15.2	23.1	48.2	810.0	0.0	446.0	425.8	6.8	18.9	28.3	35.7
811.0	0.0	8363.4	8092.3	5.2	14.7	24.1	50.3	811.0	0.0	436.0	425.8	6.8	16.3	22.0	28.3
812.0	0.0	8434.2	8092.7	5.5	14.2	22.0	39.8	812.0	0.0	461.8	425.9	7.1	15.7	21.0	27.3
813.0	0.0	8192.5	8092.8	5.5	15.2	25.2	46.1	813.0	0.0	424.0	425.9	6.6	18.9	37.7	60.8
814.0	0.0	8242.9	8093.0	5.5	14.7	24.1	58.7	814.0	0.0	419.1	425.9	6.8	18.9	29.4	44.0
815.0	0.0	8199.1	8093.1	5.5	15.2	23.1	41.9	815.0	0.0	454.5	425.9	7.1	17.8	27.3	37.7
816.0	0.0	8425.9	8093.5	5.5	13.6	23.1	37.7	816.0	0.0	402.9	425.9	7.3	17.8	27.3	35.7
817.0	0.0	8566.8	8094.1	5.5	13.1	21.0	35.7	817.0	0.0	465.4	425.9	6.8	16.3	23.1	33.6
818.0	0.0	8531.3	8094.6	5.2	14.2	25.2	79.7	818.0	0.0	457.4	426.0	6.8	16.8	28.3	33.6
819.0	0.0	8210.0	8094.8	5.5	14.7	24.1	41.9	819.0	0.0	425.9	426.0	7.1	15.7	29.4	37.7
820.0	0.0	8325.7	8095.1	5.5	14.7	24.1	44.0	820.0	0.0	442.0	426.0	6.6	15.7	24.1	31.5
821.0	0.0	8447.6	8095.5	5.5	13.6	23.1	35.7	821.0	0.0	451.7	426.0	6.3	14.2	23.1	28.3
822.0	0.0	8140.0	8095.6	5.5	15.7	25.2	46.1	822.0	0.0	439.3	426.0	6.3	15.7	28.3	37.7
823.0	0.0	8442.1	8096.0	5.2	14.2	23.1	44.0	823.0	0.0	425.3	426.0	6.6	16.3	26.2	39.8
824.0	0.0	8290.5	8096.2	5.5	14.2	24.1	46.1	824.0	0.0	444.0	426.1	6.8	15.7	19.9	41.9
825.0	0.0	8256.4	8096.4	5.5	14.2	23.1	75.5	825.0	0.0	410.9	426.0	7.3	16.3	28.3	35.7
826.0	0.0	8290.7	8096.6	5.2	14.7	25.2	48.2	826.0	0.0	453.7	426.1	7.1	16.8	25.2	35.7
827.0	0.0	8196.9	8096.8	5.5	14.7	24.1	52.4	827.0	0.0	413.2	426.1	7.6	16.3	31.5	39.8
828.0	0.0	8340.7	8097.1	5.5	14.2	25.2	62.9	828.0	0.0	476.8	426.1	6.6	13.6	25.2	31.5
829.0	0.0	8324.0	8097.3	5.5	14.2	22.0	41.9	829.0	0.0	456.1	426.2	7.1	17.8	23.1	35.7
830.0	0.0	8244.7	8097.5	5.2	14.7	24.1	46.1	830.0	0.0	430.3	426.2	7.3	17.8	28.3	35.7
831.0	0.0	8113.0	8097.5	5.5	15.7	24.1	41.9	831.0	0.0	452.6	426.2	7.3	15.7	21.0	30.4
832.0	0.0	8398.6	8097.9	5.2	14.7	23.1	50.3	832.0	0.0	424.0	426.2	6.8	14.2	25.2	33.6
833.0	0.0	8045.8	8097.8	5.5	16.3	27.3	79.7	833.0	0.0	402.4	426.2	6.8	16.3	28.3	37.7
834.0	0.0	8553.9	8098.4	5.5	14.2	21.0	32.5	834.0	0.0	428.9	426.2	6.8	17.8	25.2	31.5
