/Table/11/{1-2}, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=0.015955, med(spanlatch_wait)=0.015955, max(spanlatch_wait)=0.015955, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
1, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=12.046736000000001, med(spanlatch_wait)=8.816808, max(spanlatch_wait)=18.734214, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
18, total_accesses=5, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=11.915303210526316, med(spanlatch_wait)=8.162612, max(spanlatch_wait)=58.786811, avg(txnqueue_wait)=86.60078025, med(txnqueue_wait)=63.182345000000005, max(txnqueue_wait)=214.66712299999998
18, total_accesses=7, bumped_read=0,failed_accesses=0.2857142857142857, uncommitted_intents=0.2857142857142857, newer_committed_values=0.0, avg(spanlatch_wait)=6.221006, med(spanlatch_wait)=5.6112515, max(spanlatch_wait)=13.823702, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
18, total_accesses=9, bumped_read=0,failed_accesses=0.2222222222222222, uncommitted_intents=0.1111111111111111, newer_committed_values=0.1111111111111111, avg(spanlatch_wait)=8.752706230769231, med(spanlatch_wait)=6.267666, max(spanlatch_wait)=49.626677, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
18, total_accesses=6, bumped_read=0,failed_accesses=0.16666666666666666, uncommitted_intents=0.16666666666666666, newer_committed_values=0.0, avg(spanlatch_wait)=7.131215888888889, med(spanlatch_wait)=7.164364, max(spanlatch_wait)=13.514433, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
18, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=3.50304, med(spanlatch_wait)=5.38038, max(spanlatch_wait)=6.061088, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
256065, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.7025965, med(spanlatch_wait)=7.634053, max(spanlatch_wait)=9.865029, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
883, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.372699, med(spanlatch_wait)=6.890767, max(spanlatch_wait)=7.229661, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
17768820801575, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.197300333333334, med(spanlatch_wait)=6.271278, max(spanlatch_wait)=10.348983, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.298460666666665, med(spanlatch_wait)=8.318961, max(spanlatch_wait)=14.584406, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=8.237615333333332, med(spanlatch_wait)=11.538706, max(spanlatch_wait)=13.147846, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.50635975, med(spanlatch_wait)=11.078191, max(spanlatch_wait)=15.808487, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
104, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=3.98562525, med(spanlatch_wait)=4.9810815, max(spanlatch_wait)=5.954335, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
72756857, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.100422, med(spanlatch_wait)=10.419477, max(spanlatch_wait)=11.898958, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
27, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.081136799999999, med(spanlatch_wait)=6.5305254999999995, max(spanlatch_wait)=15.482918, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
27, total_accesses=2, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.03325875, med(spanlatch_wait)=7.216751, max(spanlatch_wait)=17.283276, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
27, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.066775799999998, med(spanlatch_wait)=8.038038, max(spanlatch_wait)=16.06864, avg(txnqueue_wait)=181.26100624999998, med(txnqueue_wait)=144.778456, max(txnqueue_wait)=384.824411
27, total_accesses=7, bumped_read=0,failed_accesses=0.2857142857142857, uncommitted_intents=0.2857142857142857, newer_committed_values=0.0, avg(spanlatch_wait)=5.998453173913043, med(spanlatch_wait)=6.265236, max(spanlatch_wait)=17.84468, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
27, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.895009666666667, med(spanlatch_wait)=6.980901, max(spanlatch_wait)=7.404605, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
27, total_accesses=10, bumped_read=0,failed_accesses=0.1, uncommitted_intents=0.0, newer_committed_values=0.1, avg(spanlatch_wait)=6.757445794117647, med(spanlatch_wait)=7.381589, max(spanlatch_wait)=25.07887, avg(txnqueue_wait)=116.579507, med(txnqueue_wait)=116.579507, max(txnqueue_wait)=216.664454
1177692, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.967435333333333, med(spanlatch_wait)=6.322446, max(spanlatch_wait)=9.585928, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
19685, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.719362333333334, med(spanlatch_wait)=6.808951, max(spanlatch_wait)=7.310096, avg(txnqueue_wait)=144.7859027142857, med(txnqueue_wait)=94.904448, max(txnqueue_wait)=570.915253
2120, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.7381652, med(spanlatch_wait)=6.819665, max(spanlatch_wait)=16.44801, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
402, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.776699333333333, med(spanlatch_wait)=6.18466, max(spanlatch_wait)=8.12685, avg(txnqueue_wait)=237.005564, med(txnqueue_wait)=237.005564, max(txnqueue_wait)=237.005564
402, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
402, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.2105655, med(spanlatch_wait)=5.477634500000001, max(spanlatch_wait)=9.857343, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
44378025206, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.571521, med(spanlatch_wait)=5.5431615, max(spanlatch_wait)=7.172255, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=8.348551666666667, med(spanlatch_wait)=6.153809, max(spanlatch_wait)=14.633626, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=11.666486, med(spanlatch_wait)=12.187114, max(spanlatch_wait)=16.238332, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=8.53202025, med(spanlatch_wait)=8.3645055, max(spanlatch_wait)=9.414946, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=25.076615666666665, med(spanlatch_wait)=8.231067, max(spanlatch_wait)=63.018931, avg(txnqueue_wait)=992.932963, med(txnqueue_wait)=992.932963, max(txnqueue_wait)=992.932963
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.072432999999999, med(spanlatch_wait)=6.951546, max(spanlatch_wait)=7.41409, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
56, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=19.8161158, med(spanlatch_wait)=8.026305, max(spanlatch_wait)=73.889265, avg(txnqueue_wait)=18.024903923076923, med(txnqueue_wait)=8.299406000000001, max(txnqueue_wait)=71.678147
8682377, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.52206575, med(spanlatch_wait)=7.468410499999999, max(spanlatch_wait)=10.238287, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
5147, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=13.118859, med(spanlatch_wait)=13.118859, max(spanlatch_wait)=19.191627, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
5147, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=5.062178, med(spanlatch_wait)=5.062178, max(spanlatch_wait)=5.062178, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
713, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.32017025, med(spanlatch_wait)=5.070271, max(spanlatch_wait)=15.107081, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
16531392455263, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.938316, med(spanlatch_wait)=7.938316, max(spanlatch_wait)=9.370416, avg(txnqueue_wait)=505.0767241666667, med(txnqueue_wait)=37.5726895, max(txnqueue_wait)=1602.8996470000002
93, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.706425666666666, med(spanlatch_wait)=6.570457, max(spanlatch_wait)=16.208154, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
93, total_accesses=2, bumped_read=0,failed_accesses=0.5, uncommitted_intents=0.5, newer_committed_values=0.0, avg(spanlatch_wait)=10.270408571428572, med(spanlatch_wait)=9.877855, max(spanlatch_wait)=28.236468, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
93, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.666105, med(spanlatch_wait)=7.666105, max(spanlatch_wait)=7.666105, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
93, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.276571800000001, med(spanlatch_wait)=6.120984, max(spanlatch_wait)=15.184125, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
43631469, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=10.953349, med(spanlatch_wait)=10.953349, max(spanlatch_wait)=15.338336, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
604657, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.68437975, med(spanlatch_wait)=6.2913955, max(spanlatch_wait)=10.124671, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
38437, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=12.392384666666667, med(spanlatch_wait)=15.692999, max(spanlatch_wait)=15.739171, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
2098, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=8.867855, med(spanlatch_wait)=8.867855, max(spanlatch_wait)=11.979179, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.193384083333334, med(spanlatch_wait)=6.164696, max(spanlatch_wait)=10.316645, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=4, bumped_read=0,failed_accesses=0.5, uncommitted_intents=0.25, newer_committed_values=0.25, avg(spanlatch_wait)=6.606488888888888, med(spanlatch_wait)=7.542057, max(spanlatch_wait)=17.628954, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=10.652844307692307, med(spanlatch_wait)=5.920502, max(spanlatch_wait)=64.104725, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
41, total_accesses=4, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.432061352941177, med(spanlatch_wait)=6.584616, max(spanlatch_wait)=15.895515, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
3794035, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.18969225, med(spanlatch_wait)=5.2573194999999995, max(spanlatch_wait)=6.222135, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
95838, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.94549775, med(spanlatch_wait)=5.5292925, max(spanlatch_wait)=6.100991, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
4199, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=3.656418666666667, med(spanlatch_wait)=4.69653, max(spanlatch_wait)=6.247033, avg(txnqueue_wait)=0.5025325, med(txnqueue_wait)=0.5025325, max(txnqueue_wait)=0.536519
704, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.75250325, med(spanlatch_wait)=5.804327, max(spanlatch_wait)=7.362489, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
2087824956917, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.6948117499999995, med(spanlatch_wait)=6.3909255, max(spanlatch_wait)=9.965728, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.602284, med(spanlatch_wait)=6.053568, max(spanlatch_wait)=12.687071, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.782834333333334, med(spanlatch_wait)=8.103228, max(spanlatch_wait)=9.218548, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.61756475, med(spanlatch_wait)=8.726246, max(spanlatch_wait)=12.983728, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=9.149944, med(spanlatch_wait)=10.192218, max(spanlatch_wait)=17.016606, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
81, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=9.793369, med(spanlatch_wait)=9.793369, max(spanlatch_wait)=9.793369, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
223458338, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.9812104999999995, med(spanlatch_wait)=8.1173635, max(spanlatch_wait)=11.658215, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
21, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.689247636363637, med(spanlatch_wait)=7.19208, max(spanlatch_wait)=14.941821, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
21, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=11.121405000000001, med(spanlatch_wait)=6.972289, max(spanlatch_wait)=21.436465, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
21, total_accesses=4, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.154823461538462, med(spanlatch_wait)=5.301449, max(spanlatch_wait)=16.655292, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
21, total_accesses=8, bumped_read=0,failed_accesses=0.375, uncommitted_intents=0.375, newer_committed_values=0.0, avg(spanlatch_wait)=5.54416357142857, med(spanlatch_wait)=6.426867, max(spanlatch_wait)=17.427049, avg(txnqueue_wait)=294.9717685, med(txnqueue_wait)=294.9717685, max(txnqueue_wait)=568.228112
21, total_accesses=2, bumped_read=0,failed_accesses=0.5, uncommitted_intents=0.5, newer_committed_values=0.0, avg(spanlatch_wait)=4.9607591428571425, med(spanlatch_wait)=6.100169, max(spanlatch_wait)=9.890866, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
21, total_accesses=3, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.811295, med(spanlatch_wait)=7.234251, max(spanlatch_wait)=15.774677, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
549187, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.980559250000001, med(spanlatch_wait)=5.8349215, max(spanlatch_wait)=8.232388, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
1355, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.5014785, med(spanlatch_wait)=5.695387, max(spanlatch_wait)=6.554058, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
101535597808869120, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.26642875, med(spanlatch_wait)=5.523632, max(spanlatch_wait)=9.991801, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=2, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.88177125, med(spanlatch_wait)=7.383656, max(spanlatch_wait)=12.740516, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=6.277615, med(spanlatch_wait)=6.277615, max(spanlatch_wait)=6.277615, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
147, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.95824975, med(spanlatch_wait)=6.578875, max(spanlatch_wait)=10.65553, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
2243238439, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.766161, med(spanlatch_wait)=5.5571845, max(spanlatch_wait)=11.921535, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
1837711, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=3.3701363333333334, med(spanlatch_wait)=4.852204, max(spanlatch_wait)=5.244928, avg(txnqueue_wait)=85.35387983333334, med(txnqueue_wait)=55.65470599999999, max(txnqueue_wait)=284.147771
100753, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=4.51051, med(spanlatch_wait)=5.5452055, max(spanlatch_wait)=6.927031, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
3896, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.6990455, med(spanlatch_wait)=5.6990455, max(spanlatch_wait)=5.828981, avg(txnqueue_wait)=59.581590000000006, med(txnqueue_wait)=51.0471965, max(txnqueue_wait)=290.864657
533, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=7.33240775, med(spanlatch_wait)=6.568327, max(spanlatch_wait)=16.166968, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
543573120213, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=5.0217185, med(spanlatch_wait)=6.169778, max(spanlatch_wait)=7.729568, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
69, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=6.85858325, med(spanlatch_wait)=6.5019665, max(spanlatch_wait)=14.38351, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
69, total_accesses=1, bumped_read=0,failed_accesses=0.0, uncommitted_intents=0.0, newer_committed_values=0.0, avg(spanlatch_wait)=8.97178875, med(spanlatch_wait)=10.845571, max(spanlatch_wait)=14.160795, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
69, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
69, total_accesses=0, bumped_read=0, avg(spanlatch_wait)=nan, med(spanlatch_wait)=nan, max(spanlatch_wait)=nan, avg(txnqueue_wait)=nan, med(txnqueue_wait)=nan, max(txnqueue_wait)=nan
